score,label,label_snapshot_date
0.3722124871365488,1,2024-09-01
0.28495016015445657,1,2023-08-01
0.17677745523507868,0,2023-07-01
0.3571923673205067,0,2023-11-01
0.3173125928081497,0,2024-12-01
0.45729415117892236,0,2024-03-01
0.27111477102900694,0,2024-06-01
0.2344150093118994,0,2023-07-01
0.18967375159052047,0,2023-10-01
0.18462057882195518,0,2023-11-01
0.18273811474397278,1,2024-11-01
0.2188710892097945,0,2024-08-01
0.243745685063435,0,2024-11-01
0.3980186928760892,0,2024-08-01
0.41041254629622453,1,2024-01-01
0.20701350211013075,0,2024-01-01
0.238541489268167,0,2024-07-01
0.6908550299032292,1,2024-09-01
0.20042307716120514,0,2023-11-01
0.49779577257570995,1,2024-06-01
0.3161500525569342,0,2024-10-01
0.15852975486595908,0,2023-07-01
0.22669228907399258,1,2023-08-01
0.19775398621452125,0,2024-03-01
0.2106431846364025,0,2023-08-01
0.1573669492036141,0,2024-09-01
0.47278513783761156,1,2023-10-01
0.3716886301776537,0,2024-02-01
0.20071351485015038,0,2024-08-01
0.1753423467826585,0,2024-12-01
0.2580312783824758,0,2023-07-01
0.21158201062522064,0,2024-10-01
0.29198338247121197,0,2024-11-01
0.5320646960649343,0,2024-09-01
0.5344779245008677,1,2023-10-01
0.2862124611138446,0,2023-08-01
0.21421700074167482,0,2024-10-01
0.3739068634161285,0,2024-10-01
0.24103553254859672,1,2024-12-01
0.5002659744356575,1,2024-07-01
0.37149620885494705,0,2024-09-01
0.13601899564319386,0,2024-05-01
0.3572036687328365,0,2024-04-01
0.29610414213842473,0,2023-11-01
0.2705883412798799,0,2023-10-01
0.33735034212486265,0,2024-09-01
0.1291941645552975,0,2024-09-01
0.2582403527340258,0,2024-11-01
0.48492707000018537,0,2024-02-01
0.24729357259538312,0,2024-04-01
0.18421057068831775,1,2024-05-01
0.37745167253041195,0,2023-09-01
0.3891097991343248,0,2024-09-01
0.10713307212014679,0,2024-03-01
0.49398084228952777,0,2024-03-01
0.13691174818595467,0,2024-09-01
0.2503430263423381,0,2023-10-01
0.4010193555535921,0,2024-12-01
0.2866862404972605,0,2024-01-01
0.114870097256575,0,2023-12-01
0.4788647042636195,1,2024-03-01
0.5869429311155359,1,2023-12-01
0.46313633203371984,0,2024-03-01
0.2481101852722204,0,2024-03-01
0.44401957983768575,0,2024-08-01
0.22868379170370934,0,2024-03-01
0.5240204780852187,0,2023-07-01
0.1719753285719053,0,2024-11-01
0.22959002470848192,0,2024-08-01
0.43332695839721086,1,2024-02-01
0.36324201330898903,0,2024-01-01
0.19283160232716015,0,2023-09-01
0.25510661518733235,0,2023-12-01
0.3413003675098822,1,2024-03-01
0.16281759313417912,0,2024-05-01
0.5286953678596799,0,2023-10-01
0.5726982423695463,1,2024-03-01
0.13020473193637838,0,2024-09-01
0.3697684177232626,1,2023-08-01
0.11738133996185782,0,2023-12-01
0.2302511838183229,0,2023-09-01
0.23198325446483198,0,2024-05-01
0.300821494969157,0,2024-04-01
0.1391733199217471,0,2023-07-01
0.25329785938198096,0,2024-08-01
0.4726704248942622,1,2024-11-01
0.15110859894305348,0,2024-06-01
0.3489900838893218,0,2023-08-01
0.4086692451915954,0,2023-09-01
0.39449286943866424,1,2024-11-01
0.10738226291758596,0,2023-09-01
0.15021433806087847,0,2023-11-01
0.32266168832743086,0,2024-09-01
0.2299310089905969,0,2024-01-01
0.24497901057744434,0,2024-07-01
0.17197620384793405,0,2024-02-01
0.22808801398720033,0,2024-10-01
0.16835524040934158,0,2023-11-01
0.3574312006467034,1,2024-11-01
0.2355549903238589,0,2023-08-01
0.36378903547760405,0,2023-12-01
0.12405989510161226,0,2023-07-01
0.42060112568655916,1,2023-12-01
0.6487168030904545,1,2024-08-01
0.23246383173615232,0,2023-12-01
0.39028161783398213,1,2024-06-01
0.5949532695683855,1,2024-05-01
0.4239917603582479,0,2024-05-01
0.5171491339224124,0,2023-09-01
0.11641571099181969,0,2024-11-01
0.16300558409689483,0,2023-10-01
0.1511710423083342,0,2024-08-01
0.21409083740202164,0,2023-11-01
0.2970489394246148,0,2023-09-01
0.37250273470320777,1,2024-03-01
0.1879781550612789,1,2023-11-01
0.1674356628393374,0,2024-03-01
0.1187329741608134,0,2024-11-01
0.14748568700514425,0,2024-04-01
0.17097118207953158,0,2024-04-01
0.31188636578708556,0,2024-01-01
0.3223648526676763,0,2023-08-01
0.055597139831878736,0,2024-03-01
0.11814132922072881,0,2024-06-01
0.08556667824803603,0,2024-02-01
0.22062655070571752,0,2024-02-01
0.1918368214243523,0,2024-07-01
0.08695770595339482,0,2023-12-01
0.19686452401654236,0,2024-11-01
0.45896085198183256,0,2024-04-01
0.40434378900460477,0,2023-09-01
0.27745730791379936,0,2024-05-01
0.6079908047574929,1,2024-03-01
0.3734853071796996,1,2024-03-01
0.48433181324199986,0,2023-09-01
0.08750718904359249,0,2024-12-01
0.4222556077777087,1,2024-12-01
0.09209499587785172,0,2023-07-01
0.15030094392810064,0,2024-05-01
0.20521801274100293,0,2024-12-01
0.26031564043239086,0,2023-10-01
0.5268338545761333,0,2024-09-01
0.5241730320001321,0,2024-01-01
0.28706540043050843,1,2024-07-01
0.4829492590685412,1,2024-10-01
0.2997776060310715,1,2024-04-01
0.2090811321921667,0,2024-11-01
0.35558538992981625,1,2024-08-01
0.2722020757460912,0,2024-11-01
0.12256899691412708,1,2024-12-01
0.24083267028612698,0,2023-09-01
0.10074999440134626,0,2024-06-01
0.32063331919366117,0,2023-08-01
0.16043074172580163,0,2024-03-01
0.20002205120023756,0,2024-10-01
0.16843310736005057,0,2024-02-01
0.20501729964878254,0,2024-11-01
0.16365452789382984,0,2024-11-01
0.09519912264991635,0,2024-05-01
0.1461135019790656,0,2024-03-01
0.4392744618131659,1,2024-06-01
0.15745740556390272,0,2024-05-01
0.41367862763869884,0,2024-07-01
0.531999955035469,0,2024-08-01
0.43582983057490604,1,2024-07-01
0.41137965746525923,1,2024-11-01
0.2876077308237266,1,2023-07-01
0.1300019648868167,0,2024-12-01
0.2987631936627948,0,2024-10-01
0.6535235393883129,1,2023-07-01
0.5719006998623538,0,2024-12-01
0.506266932227897,1,2024-11-01
0.19840921175834417,0,2024-09-01
0.2809154721779907,0,2023-07-01
0.5019483274222523,1,2024-03-01
0.14199362614768277,0,2023-07-01
0.252224117276049,1,2024-05-01
0.4879986894448554,1,2023-08-01
0.2595905505223794,0,2023-08-01
0.26166357308739047,0,2024-12-01
0.18353479000298945,0,2024-11-01
0.4234322201405748,0,2024-08-01
0.14553148029714072,0,2024-01-01
0.3231726973821231,1,2024-05-01
0.13430179305240553,0,2024-09-01
0.13968882582357273,0,2024-02-01
0.14762353565901945,0,2023-07-01
0.17920587192391374,0,2024-06-01
0.13423861898125253,0,2023-07-01
0.19460110263953923,0,2024-04-01
0.18585497304251142,0,2024-08-01
0.22765364830571538,0,2024-05-01
0.27591479062511665,0,2024-06-01
0.29252633264462724,0,2024-06-01
0.16798109405743272,0,2024-01-01
0.16392357336161206,0,2024-06-01
0.6560077418052623,0,2024-11-01
0.2646327309655547,0,2023-08-01
0.20650829218944003,0,2024-09-01
0.4130710134780736,0,2024-08-01
0.42609226546321727,0,2024-08-01
0.1272896980732213,0,2024-03-01
0.6899067661919686,1,2023-08-01
0.13545279492343604,0,2023-11-01
0.26275700086638926,0,2023-12-01
0.27907836863349655,0,2024-11-01
0.6635588678408019,1,2024-02-01
0.17955089948994687,0,2024-06-01
0.11248283216643673,0,2024-03-01
0.19492379552750455,1,2023-11-01
0.19102197846595725,1,2023-12-01
0.09362652224908455,0,2023-12-01
0.7280135085779916,1,2023-12-01
0.40608157154371055,1,2024-12-01
0.16999378522538885,0,2024-11-01
0.17068717544503637,0,2023-08-01
0.08469503830146888,0,2024-07-01
0.12336497179506059,1,2023-09-01
0.3675178331889933,0,2023-07-01
0.15760964813311795,1,2023-07-01
0.1488682861175842,0,2024-04-01
0.23199141763168954,0,2023-08-01
0.2159694301617455,0,2024-06-01
0.11397960696962801,0,2023-07-01
0.572392209390273,1,2023-10-01
0.4100131383469348,1,2024-03-01
0.25583131358946587,0,2024-11-01
0.45016742204498583,1,2024-03-01
0.42688000518772656,1,2023-10-01
0.33137767987230876,0,2023-12-01
0.6031499118500036,1,2024-02-01
0.4254430950428775,1,2024-07-01
0.14635905892928824,1,2024-11-01
0.26064966061889167,0,2024-08-01
0.8987121877366931,1,2024-10-01
0.22507255026430786,0,2024-04-01
0.16328385848367827,0,2023-10-01
0.19422479224362302,0,2024-11-01
0.30338131532788515,1,2023-10-01
0.47502877842972635,1,2023-11-01
0.20644185069060048,0,2023-12-01
0.22632233516561273,0,2024-09-01
0.23291578474613794,0,2024-08-01
0.14873816420234806,0,2024-12-01
0.1426448475426506,0,2024-05-01
0.3028400647444599,1,2024-06-01
0.16884008884255086,0,2024-06-01
0.3954224458778291,0,2023-12-01
0.19309088555192422,1,2024-06-01
0.1719777574451027,1,2024-11-01
0.16680611883427948,0,2023-09-01
0.5050271395070879,0,2024-11-01
0.46247388681657864,1,2023-10-01
0.27842293385678907,1,2024-12-01
0.15303117640940014,0,2024-08-01
0.47733110936326184,0,2023-10-01
0.1451682492463616,0,2023-12-01
0.46781294973731874,1,2023-08-01
0.3316137718278957,0,2024-05-01
0.1285958057174272,0,2024-01-01
0.18527800565048785,0,2024-02-01
0.26866426338987953,0,2024-04-01
0.7224883810127882,1,2023-07-01
0.15957927267120542,0,2024-03-01
0.13569627863271486,0,2024-01-01
0.163915553415646,0,2024-07-01
0.1421948677757361,0,2023-07-01
0.3768451662560563,1,2023-07-01
0.3034213834789842,1,2023-10-01
0.12215126322934206,0,2024-05-01
0.20181401708121438,0,2024-01-01
0.594788547242738,1,2024-12-01
0.19319775474137763,0,2024-10-01
0.21729102187698918,0,2024-11-01
0.47716714189041703,1,2024-10-01
0.5285443900239545,1,2023-08-01
0.6169294804103667,0,2024-08-01
0.2432845598456483,0,2024-07-01
0.43678847937278154,1,2024-05-01
0.2543949315019099,0,2023-12-01
0.5080673580540408,0,2023-09-01
0.27853397405767916,0,2024-02-01
0.3317458871118096,0,2024-09-01
0.5002386476023208,1,2024-03-01
0.5676947087316774,1,2023-11-01
0.22791425714731925,0,2023-08-01
0.21530549470980684,0,2024-09-01
0.22914442008602634,1,2023-12-01
0.4026970807314373,0,2023-11-01
0.13944446466002164,0,2024-05-01
0.12482674831884634,0,2023-08-01
0.40345033122562374,0,2024-12-01
0.22837520994907243,1,2023-07-01
0.31249926937452127,0,2024-08-01
0.40930074512109677,1,2023-09-01
0.3201811634096683,1,2023-09-01
0.20077741255546205,1,2024-09-01
0.21520400493492234,0,2023-09-01
0.6365887314083907,1,2024-08-01
0.13564206608472545,0,2023-11-01
0.1517012823443151,0,2023-09-01
0.4858932850201136,1,2023-11-01
0.22836773893316736,0,2024-08-01
0.23674248677254658,0,2024-07-01
0.20489701965845838,0,2024-03-01
0.13117643204401136,0,2024-06-01
0.21800391646306921,0,2024-04-01
0.36244616933759716,1,2023-10-01
0.465222675579282,1,2023-08-01
0.3379227721138556,0,2024-07-01
0.07740070555353218,0,2023-10-01
0.16039145835220792,0,2023-08-01
0.2254470885584332,0,2024-02-01
0.1626798316373304,0,2023-12-01
0.21167437290494204,0,2023-11-01
0.5444191375069997,0,2023-09-01
0.22119388026445358,0,2023-07-01
0.6381735712943974,0,2024-12-01
0.25484817440952845,0,2024-05-01
0.2384340999648466,1,2024-10-01
0.4181757484269958,1,2023-12-01
0.11909264500847991,0,2023-12-01
0.15964683200122237,0,2024-01-01
0.11046159669978892,0,2024-04-01
0.18197389749871856,1,2024-05-01
0.12593000233820806,0,2024-07-01
0.35835925984586686,1,2024-09-01
0.13137821658273802,0,2023-12-01
0.3450555674125765,0,2024-12-01
0.3265497560894556,1,2024-05-01
0.2832436387461798,1,2024-02-01
0.2863946050495222,0,2024-11-01
0.6701169781635359,1,2023-11-01
0.15421185973057586,0,2023-09-01
0.48751727704233894,1,2024-10-01
0.20086295963967762,0,2024-06-01
0.18161804025321832,0,2024-12-01
0.6172954247609542,1,2024-06-01
0.19302152872685122,0,2023-07-01
0.5747208084775873,0,2024-02-01
0.4239735249508521,1,2024-08-01
0.1940735054281641,0,2024-04-01
0.5591937043624757,1,2024-05-01
0.23511676552407973,1,2024-12-01
0.2644193090987799,0,2024-08-01
0.33588549178349336,0,2024-11-01
0.271497974949833,0,2024-07-01
0.4156916326654554,1,2024-09-01
0.26465999595726014,0,2024-07-01
0.2537634858133561,0,2023-11-01
0.1881701805488575,0,2024-05-01
0.157220008750244,0,2024-11-01
0.1909729043456725,0,2024-02-01
0.3905244331071692,0,2024-12-01
0.3590220170435601,0,2023-08-01
0.2435260979032389,0,2024-12-01
0.5982440168169006,1,2023-08-01
0.19681903759217603,0,2024-07-01
0.406198457194698,0,2024-04-01
0.1311076313844768,0,2024-11-01
0.16465087932699454,0,2024-09-01
0.27754466903092334,0,2023-09-01
0.300528210110755,0,2024-04-01
0.09948817444239215,0,2023-12-01
0.15759385202793286,0,2024-05-01
0.13570948000867114,0,2023-09-01
0.22569232862515407,1,2023-09-01
0.15548102979581885,0,2024-02-01
0.5429143839432407,1,2024-09-01
0.18467406436427244,0,2023-12-01
0.13484950490981143,0,2023-07-01
0.17065123822880615,0,2024-11-01
0.08298795501413253,0,2024-09-01
0.15542188873152718,0,2024-01-01
0.4140761467259749,1,2023-12-01
0.2502575212347405,1,2024-11-01
0.10085103136369379,0,2023-09-01
0.3355441983396909,0,2024-12-01
0.17358876537188397,0,2023-09-01
0.41503531701458435,0,2023-12-01
0.2190747676308357,0,2023-12-01
0.24328198927920358,0,2024-08-01
0.765558524635037,1,2024-08-01
0.22728938111296113,0,2024-11-01
0.11363576798724305,0,2024-05-01
0.34880930296686324,0,2023-09-01
0.11658244244559611,0,2023-09-01
0.18373668861047227,0,2024-04-01
0.20309372296919206,0,2024-05-01
0.6447335366355528,1,2024-07-01
0.14541407290279684,0,2024-11-01
0.20418252464768963,0,2024-05-01
0.26953651573146237,0,2024-09-01
0.24044013416068719,0,2024-06-01
0.21747827115402654,0,2024-06-01
0.39381314423211244,0,2023-11-01
0.1202280305615181,1,2024-11-01
0.24703558109310786,0,2024-12-01
0.2606281190649784,0,2023-09-01
0.675559401865788,1,2024-07-01
0.42574180238213577,1,2024-09-01
0.36830172948991463,0,2024-10-01
0.33039669296788454,0,2024-10-01
0.6396309219915548,1,2024-08-01
0.6243038001581072,0,2023-09-01
0.13209681102747656,0,2023-08-01
0.10129990951068141,0,2024-02-01
0.46293687926415716,0,2024-12-01
0.11728135089567993,0,2024-12-01
0.6937293731462233,1,2023-10-01
0.49597898779550265,0,2024-01-01
0.28760132726813964,0,2024-06-01
0.28205925734494897,1,2024-08-01
0.33197005797208545,0,2023-08-01
0.28533545712217556,0,2023-12-01
0.24321299461745138,0,2024-12-01
0.43702966291895284,0,2024-05-01
0.14344767418230686,0,2024-11-01
0.4212672264152695,1,2024-12-01
0.37780009220087996,0,2023-10-01
0.2992207323738004,0,2023-12-01
0.07944222672898357,0,2024-07-01
0.3125329156537678,0,2023-09-01
0.2636117047344011,0,2024-09-01
0.21311732626322283,0,2024-05-01
0.33672759922530904,1,2024-06-01
0.47118935357319425,0,2024-11-01
0.332896593310501,0,2024-02-01
0.18360887082074748,0,2024-02-01
0.24571787059905253,1,2023-10-01
0.5590755615646225,1,2024-03-01
0.3838961197808076,1,2024-03-01
0.23413211952389446,0,2024-06-01
0.2518044243595123,0,2024-08-01
0.26277240060787793,0,2023-10-01
0.18862653999687298,0,2024-06-01
0.2887284707337121,1,2023-07-01
0.356498183909123,0,2023-12-01
0.22443792244252722,0,2023-11-01
0.10148056900299932,0,2023-12-01
0.11399602118353724,0,2024-01-01
0.3995922428354262,1,2024-01-01
0.5650295314941542,1,2023-09-01
0.6055531716668965,1,2024-06-01
0.27743727565509985,0,2024-04-01
0.20938355826768512,0,2024-04-01
0.40354862588567825,0,2023-07-01
0.18238993598523265,0,2024-07-01
0.21348896022443284,0,2023-12-01
0.35709221925311974,1,2023-09-01
0.19965408277794558,0,2024-02-01
0.08558903271907833,0,2023-11-01
0.14747324081941438,0,2024-12-01
0.2979751942189028,0,2024-12-01
0.18151247958490763,1,2024-08-01
0.19163303702913193,0,2024-04-01
0.26313448371496256,0,2023-08-01
0.14566504142359465,0,2024-09-01
0.39040062237471096,1,2024-06-01
0.40888796161788327,1,2023-08-01
0.2314463486874988,0,2023-07-01
0.21603232547383902,0,2024-12-01
0.21746775809625526,0,2024-05-01
0.27210280254534147,0,2023-08-01
0.3877193669762982,0,2024-09-01
0.21022381998898546,0,2024-10-01
0.2575318407976081,1,2024-10-01
0.11389391842894943,0,2023-07-01
0.3062387321094427,1,2024-04-01
0.5204241034592038,1,2024-11-01
0.12368238248584669,0,2024-10-01
0.5222946558097146,1,2023-10-01
0.13022771935263197,0,2023-08-01
0.20687943668517442,0,2023-08-01
0.17901473063091328,0,2024-03-01
0.31768141176393894,1,2023-12-01
0.1773915336389536,0,2023-09-01
0.42155086044221324,0,2024-07-01
0.3082716930183418,1,2023-12-01
0.11374265654539331,0,2024-07-01
0.4364421050902261,0,2024-11-01
0.15732843784200232,0,2024-07-01
0.19067702367746323,0,2024-08-01
0.1692024702286581,0,2024-08-01
0.14127592592286903,0,2024-07-01
0.10093592500637642,0,2024-08-01
0.17151899759848843,0,2024-08-01
0.2859745661622553,1,2024-06-01
0.19823569707008354,0,2023-08-01
0.260831614780304,1,2024-06-01
0.4938677097248459,0,2023-10-01
0.44524683221202604,0,2023-07-01
0.642351648001419,0,2024-09-01
0.1450957296938902,0,2024-09-01
0.16923628361394913,1,2023-11-01
0.13621187255372855,0,2024-04-01
0.30677681937672924,0,2024-07-01
0.22158728702297043,0,2023-11-01
0.19204245521760335,0,2024-08-01
0.674979500148809,0,2024-03-01
0.1426743163354995,0,2024-06-01
0.19329964186449636,0,2024-09-01
0.6632674231307361,1,2024-10-01
0.32912013582661764,0,2024-06-01
0.3324412715671039,1,2024-04-01
0.2755721389546504,0,2024-06-01
0.10020499378371558,0,2024-05-01
0.12607981303097443,0,2023-07-01
0.5066573038116062,1,2024-04-01
0.44346730936464585,1,2024-01-01
0.44523144819811356,1,2024-07-01
0.23587457907396142,0,2024-11-01
0.19887020353218932,0,2024-12-01
0.3890290480883501,1,2023-09-01
0.19724993539744945,0,2024-02-01
0.14650303728544722,0,2023-10-01
0.2627621542156652,0,2024-04-01
0.46393567535290925,1,2024-11-01
0.5132572785327872,0,2023-12-01
0.17753165050924308,1,2024-02-01
0.4216485786527588,0,2024-02-01
0.2954987664265492,0,2024-11-01
0.12617411411308713,0,2024-08-01
0.10932409561765805,0,2024-06-01
0.11920127409818207,0,2024-10-01
0.21052646964753952,0,2024-11-01
0.1288379406764871,1,2023-11-01
0.5433708826313142,0,2024-08-01
0.23852849659940337,0,2024-09-01
0.2685347309243092,0,2024-08-01
0.11914901577770996,0,2023-12-01
0.11102120955091335,0,2024-07-01
0.5945040608043843,0,2023-09-01
0.464599040006329,0,2023-11-01
0.12410718318817385,1,2023-10-01
0.19235564192915977,0,2024-07-01
0.2626811423447518,0,2024-08-01
0.6633829169284163,1,2023-11-01
0.13746237488678856,0,2023-12-01
0.21427233976450086,0,2023-11-01
0.35689856350857596,0,2024-07-01
0.2466474891863756,1,2023-08-01
0.30164429253346997,0,2024-01-01
0.4728372884933277,1,2024-07-01
0.6018343677961933,1,2024-05-01
0.4057620029107534,0,2024-04-01
0.10526011685646579,0,2024-10-01
0.2052080994493377,0,2023-09-01
0.110765567800633,0,2024-06-01
0.7686897807733506,1,2024-03-01
0.4206980405174134,1,2023-08-01
0.18203350944952626,0,2023-07-01
0.2857956795970965,0,2024-02-01
0.29776142782644616,0,2023-12-01
0.10584482972205873,0,2024-09-01
0.28118675163608403,0,2023-09-01
0.11276929662415279,0,2024-06-01
0.4140431604969461,1,2023-11-01
0.17702108791235371,1,2023-09-01
0.22833519036982258,0,2024-10-01
0.2810854167885639,1,2023-07-01
0.1304716168397775,0,2023-12-01
0.16007810627890912,0,2024-02-01
0.133647596342718,0,2024-10-01
0.39150670927627196,1,2024-05-01
0.2752718487498489,1,2024-03-01
0.3712157262536933,1,2024-09-01
0.33437934362423327,1,2024-12-01
0.670453357060395,1,2024-06-01
0.15186788598679843,0,2023-07-01
0.42665566916535386,1,2023-09-01
0.3420163345914111,1,2024-05-01
0.16785598614930722,0,2024-08-01
0.1146558428459768,0,2023-10-01
0.24019612987223882,0,2024-02-01
0.12681616388251235,0,2023-08-01
0.22148920159514862,0,2024-09-01
0.7454033987204107,1,2023-08-01
0.10391542253189287,0,2024-12-01
0.20694846193023003,0,2023-10-01
0.2224393739492397,1,2023-12-01
0.2905702680087852,1,2024-03-01
0.08433043156701706,0,2023-07-01
0.1376656191747473,0,2023-11-01
0.41454498934740747,1,2024-05-01
0.43238508349024557,1,2024-11-01
0.14009395819688233,0,2023-11-01
0.648306838840237,0,2024-01-01
0.2522176596105279,0,2024-10-01
0.5488988767086824,0,2023-10-01
0.48861140448230655,1,2023-11-01
0.2941869055277342,1,2024-01-01
0.28480679820683413,0,2024-12-01
0.14950798516503971,0,2023-12-01
0.1582482810507866,0,2024-01-01
0.4472243509852974,0,2024-02-01
0.3717752355617462,0,2023-07-01
0.6060615521948213,1,2023-09-01
0.4194262072867977,1,2024-02-01
0.2571674346373883,0,2023-07-01
0.3880475206355297,0,2024-04-01
0.12148332351705314,0,2023-10-01
0.2849758589390996,1,2023-10-01
0.16846366477350178,0,2024-03-01
0.37674168945330294,1,2023-11-01
0.10270321401081085,0,2024-09-01
0.26289350975454223,0,2024-09-01
0.24842637634918344,0,2023-08-01
0.10178415074021101,1,2024-10-01
0.4212484774420779,1,2024-11-01
0.13267899882323805,0,2024-05-01
0.2191743599804516,1,2023-12-01
0.7596411922000972,1,2023-09-01
0.3460516299227021,0,2023-08-01
0.36171818339865314,0,2024-05-01
0.4630453599833991,1,2024-06-01
0.6304785348076805,1,2023-09-01
0.28446338138108984,0,2024-01-01
0.12825794981531927,0,2023-10-01
0.14251603061855223,0,2023-09-01
0.13116152079463414,0,2023-12-01
0.31248209432782575,0,2024-06-01
0.15381515411513558,0,2023-10-01
0.29844663544212974,0,2023-07-01
0.16493732635618905,0,2024-08-01
0.5589188215558052,1,2024-12-01
0.20677191078935855,0,2023-07-01
0.28322536946999916,0,2024-03-01
0.29368105647621107,0,2024-01-01
0.30067452503184006,0,2024-02-01
0.3170391810563314,1,2024-03-01
0.1708907647975643,0,2023-10-01
0.6219918989122233,1,2024-10-01
0.2230431886261241,0,2023-08-01
0.14636710187529922,0,2024-06-01
0.3220474653936564,1,2024-02-01
0.3532108488876192,0,2023-12-01
0.35245946443528836,0,2024-05-01
0.22731982930665554,0,2024-06-01
0.23770313535787527,0,2023-07-01
0.28380672433641846,0,2023-07-01
0.12176797212554834,0,2024-04-01
0.1395361162621008,0,2024-09-01
0.5530896061724071,1,2023-07-01
0.3757615884418892,0,2024-10-01
0.21462173719080588,1,2023-09-01
0.3709209033614168,1,2024-11-01
0.1028102168003836,1,2023-12-01
0.2322521107880166,0,2024-02-01
0.16789982697145742,0,2023-10-01
0.1575810559627756,0,2024-10-01
0.5631237938871096,1,2023-08-01
0.21912564413964283,1,2023-09-01
0.5504010810014439,1,2024-01-01
0.27173676362076404,0,2023-09-01
0.17381242945501282,0,2024-03-01
0.22543110210485034,0,2023-11-01
0.2740151353892002,0,2023-12-01
0.709233038353493,1,2024-10-01
0.24194333894747133,0,2024-03-01
0.1385893835857121,0,2024-01-01
0.16835376019266823,0,2024-05-01
0.32328299195669385,0,2024-12-01
0.8453082586141648,1,2023-11-01
0.24745872821138712,0,2024-06-01
0.21718109995721652,0,2023-10-01
0.4448254360601895,1,2024-04-01
0.5290726448057005,1,2023-07-01
0.48215504975283086,1,2024-01-01
0.1692177513657207,0,2023-12-01
0.20843868962701348,0,2024-01-01
0.1842671176159877,0,2024-10-01
0.13593456949885888,0,2024-05-01
0.16893327970790833,0,2024-10-01
0.33540058628166053,0,2024-07-01
0.14964944562701316,0,2024-09-01
0.15990734932205508,0,2024-08-01
0.1759021358040471,0,2024-03-01
0.1600908908325332,0,2024-11-01
0.2632732558640378,0,2023-12-01
0.26862836809320667,1,2024-06-01
0.14115949115160617,0,2024-08-01
0.24436675749848574,1,2024-01-01
0.5001060103570526,0,2023-08-01
0.12435245505690616,0,2024-10-01
0.14228953066380937,0,2024-12-01
0.19046663980100678,0,2023-08-01
0.19524773296708609,0,2024-03-01
0.43581366427553864,0,2024-12-01
0.23262980930586377,0,2024-08-01
0.13887132340405853,0,2024-12-01
0.20167694175785672,0,2023-11-01
0.471607569955159,0,2023-08-01
0.20278541114228085,1,2023-12-01
0.17000758542717062,0,2024-10-01
0.25785422017917264,0,2024-10-01
0.10046384364894326,0,2024-08-01
0.4397265150298451,1,2024-02-01
0.1206783260661575,0,2023-09-01
0.15892505296494475,0,2024-07-01
0.19921868696941594,0,2023-11-01
0.3893384257629724,1,2024-07-01
0.37713308298023746,0,2023-08-01
0.15360711648940317,0,2023-08-01
0.1932558702006627,0,2024-08-01
0.1242172985331925,0,2024-12-01
0.6085882912417091,1,2023-10-01
0.24891519011668747,0,2024-02-01
0.15523678149020062,0,2023-07-01
0.10954376399422272,0,2023-09-01
0.4197320448258907,1,2024-02-01
0.33620014959394356,0,2024-08-01
0.22397075675921993,0,2024-12-01
0.2701615123311413,0,2023-08-01
0.2962056044276857,0,2024-07-01
0.15709124415631484,0,2023-11-01
0.16529169796302381,0,2023-08-01
0.44734839672796295,1,2023-11-01
0.49072655685960975,1,2024-07-01
0.7389043844541157,0,2024-04-01
0.6459855696855664,1,2024-09-01
0.4380128111406419,1,2024-03-01
0.2685458196411708,0,2023-12-01
0.3686639527628077,1,2023-09-01
0.2741952765536517,0,2024-07-01
0.2870630352427768,0,2023-07-01
0.44577802369046504,0,2024-10-01
0.2201593768662463,0,2023-12-01
0.6760333002956755,1,2024-01-01
0.49745836871520416,1,2024-06-01
0.332497762214258,1,2024-06-01
0.20469905597118612,0,2024-05-01
0.28204217323628855,0,2024-07-01
0.20043276922342404,0,2023-12-01
0.21142950713025271,0,2024-10-01
0.35255436156180536,1,2024-02-01
0.5110364207909901,1,2023-10-01
0.16067505390270007,0,2023-09-01
0.5091089334499621,1,2024-07-01
0.3267024975953255,0,2024-06-01
0.2345130979403566,0,2023-10-01
0.2446083510569044,0,2024-03-01
0.23316290698125602,0,2024-01-01
0.145470677863481,0,2023-09-01
0.2366456201323179,0,2024-03-01
0.17314376723138886,0,2024-11-01
0.45941531777483935,1,2023-09-01
0.5014146022634066,0,2023-08-01
0.296274342891774,0,2023-09-01
0.3230452200114579,1,2024-05-01
0.43409181042614947,0,2024-10-01
0.2619522015983598,0,2023-07-01
0.42147057283336664,0,2024-04-01
0.3264469566906339,0,2024-02-01
0.3229602734678441,0,2024-05-01
0.17137574516094511,0,2024-12-01
0.28884109003645086,0,2024-07-01
0.21388406951833464,0,2024-08-01
0.5019983830485336,1,2024-02-01
0.20611125943638464,0,2023-07-01
0.14318988691405815,0,2024-12-01
0.1553289066338932,0,2023-09-01
0.3194512299486234,0,2023-09-01
0.5705545559594114,1,2024-04-01
0.24610572633784303,0,2024-04-01
0.2698029422435677,1,2024-02-01
0.5714505153290083,1,2024-09-01
0.12581421045971675,0,2023-10-01
0.24944758101838638,1,2023-12-01
0.3789092662893099,1,2024-02-01
0.4979419815702711,1,2024-12-01
0.18799557698077957,0,2023-10-01
0.17305296292708636,0,2024-05-01
0.1813282835606963,0,2023-12-01
0.38273858971598596,1,2024-02-01
0.26862565058333854,0,2024-10-01
0.14422446128840144,0,2024-07-01
0.3139779390831443,1,2024-08-01
